,ID,General.All.ID,General.All.rtmed,General.All.mzmed,General.All.annot_ms1,General.All.annot_ms2,General.Extended.mzmin,General.Extended.mzmax,General.Extended.rtmin,General.Extended.rtmax,General.Extended.npeaks,General.Extended.peakidx,General.Extended.ms2spectrum,General.Extended.purity,PCA_filled.All_samples.PC1..52.5..,PCA_filled.All_samples.PC2..23.1..,PCA_filled.All_samples.PC3..6.5..,PCA_filled.All_samples.PC4..3.9..,PCA_filled.All_samples.PC5..3.1..,PCA_filled.All_samples.PC6..2.3..,PCA_filled.samples.PC1..57.6..,PCA_filled.samples.PC2..21.5..,PCA_filled.samples.PC3..6.8..,PCA_filled.samples.PC4..3.5..,PCA_filled.samples.PC5..2.5..,PCA_filled.samples.PC6..1.6..,PCA_filled.samples.PC7..1.5..,PCA_filled.samples.PC8..1.1..,PCA_filled.samples.PC9..1..,PCA_filled.samples.PC10..0.8..,PCA_filled.samples.PC11..0.8..,PCA_filled.samples.PC12..0.7..,PCA_filled.samples.PC13..0.6..,PCA_filled.samples.PC14..0..,PCA_nofill.All_samples.PC1..56.4..,PCA_nofill.All_samples.PC2..15.3..,PCA_nofill.All_samples.PC3..7.6..,PCA_nofill.All_samples.PC4..4.6..,PCA_nofill.All_samples.PC5..3.5..,PCA_nofill.All_samples.PC6..2.8..,PCA_nofill.samples.PC1..61.1..,PCA_nofill.samples.PC2..14.2..,PCA_nofill.samples.PC3..7.9..,PCA_nofill.samples.PC4..4.4..,PCA_nofill.samples.PC5..2.9..,PCA_nofill.samples.PC6..2.1..,PCA_nofill.samples.PC7..1.7..,PCA_nofill.samples.PC8..1.3..,PCA_nofill.samples.PC9..1.1..,PCA_nofill.samples.PC10..1..,PCA_nofill.samples.PC11..0.8..,PCA_nofill.samples.PC12..0.8..,PCA_nofill.samples.PC13..0.7..,PCA_nofill.samples.PC14..0..,Stats.Mean.DMSO_SP,Stats.N.value.DMSO_SP,Stats.Quantile.DMSO_SP,Stats.Mean.DMSO_EP,Stats.N.value.DMSO_EP,Stats.Quantile.DMSO_EP,Stats.Mean.I_EP,Stats.N.value.I_EP,Stats.Quantile.I_EP,Stats.Mean.DMSO_I,Stats.N.value.DMSO_I,Stats.Quantile.DMSO_I,Stats.Mean.QC_QC,Stats.N.value.QC_QC,Stats.Quantile.QC_QC,ttest.DMSO_SP_vs_DMSO_EP.pvalue,ttest.DMSO_SP_vs_DMSO_EP.log.pvalue,ttest.DMSO_SP_vs_DMSO_EP.fdr,ttest.DMSO_SP_vs_DMSO_EP.log.fdr,ttest.DMSO_SP_vs_DMSO_EP.mean.diff,ttest.DMSO_SP_vs_I_EP.pvalue,ttest.DMSO_SP_vs_I_EP.log.pvalue,ttest.DMSO_SP_vs_I_EP.fdr,ttest.DMSO_SP_vs_I_EP.log.fdr,ttest.DMSO_SP_vs_I_EP.mean.diff,ttest.DMSO_SP_vs_DMSO_I.pvalue,ttest.DMSO_SP_vs_DMSO_I.log.pvalue,ttest.DMSO_SP_vs_DMSO_I.fdr,ttest.DMSO_SP_vs_DMSO_I.log.fdr,ttest.DMSO_SP_vs_DMSO_I.mean.diff,ttest.DMSO_SP_vs_QC_QC.pvalue,ttest.DMSO_SP_vs_QC_QC.log.pvalue,ttest.DMSO_SP_vs_QC_QC.fdr,ttest.DMSO_SP_vs_QC_QC.log.fdr,ttest.DMSO_SP_vs_QC_QC.mean.diff,ttest.DMSO_EP_vs_I_EP.pvalue,ttest.DMSO_EP_vs_I_EP.log.pvalue,ttest.DMSO_EP_vs_I_EP.fdr,ttest.DMSO_EP_vs_I_EP.log.fdr,ttest.DMSO_EP_vs_I_EP.mean.diff,ttest.DMSO_EP_vs_DMSO_I.pvalue,ttest.DMSO_EP_vs_DMSO_I.log.pvalue,ttest.DMSO_EP_vs_DMSO_I.fdr,ttest.DMSO_EP_vs_DMSO_I.log.fdr,ttest.DMSO_EP_vs_DMSO_I.mean.diff,ttest.DMSO_EP_vs_QC_QC.pvalue,ttest.DMSO_EP_vs_QC_QC.log.pvalue,ttest.DMSO_EP_vs_QC_QC.fdr,ttest.DMSO_EP_vs_QC_QC.log.fdr,ttest.DMSO_EP_vs_QC_QC.mean.diff,ttest.I_EP_vs_DMSO_I.pvalue,ttest.I_EP_vs_DMSO_I.log.pvalue,ttest.I_EP_vs_DMSO_I.fdr,ttest.I_EP_vs_DMSO_I.log.fdr,ttest.I_EP_vs_DMSO_I.mean.diff,ttest.I_EP_vs_QC_QC.pvalue,ttest.I_EP_vs_QC_QC.log.pvalue,ttest.I_EP_vs_QC_QC.fdr,ttest.I_EP_vs_QC_QC.log.fdr,ttest.I_EP_vs_QC_QC.mean.diff,ttest.DMSO_I_vs_QC_QC.pvalue,ttest.DMSO_I_vs_QC_QC.log.pvalue,ttest.DMSO_I_vs_QC_QC.fdr,ttest.DMSO_I_vs_QC_QC.log.fdr,ttest.DMSO_I_vs_QC_QC.mean.diff
10,FT0011,FT0011,52.660650599338,70.0648697731569,1-Pyrroline,1,70.0645144698681,70.0654194548798,49.7896707032471,53.2845905536892,7,2222;4559;6904;9320;11740;31447;33835;38948;56765;59689;62651;65623;68596;71408;74346;82978,68.05076;70.06657|619.084405071516;16755.6305005086,1.0,0.03353569526453,0.022836421699415,-0.003976539458497,0.00186667756945,-0.002871210400335,-0.01508522623504,0.034038596254758,0.021181175097257,-0.003626442576447,0.007547754318889,0.01201044428955,0.004680321569126,-0.014933369280684,0.003811131924976,-0.012667604576659,0.025546124368946,0.003206986884172,-0.01236250224417,0.021635490632005,0.025754754326787,0.047387291562147,0.016924855709967,-0.006521471938423,0.003060769173273,-0.0097768394648,-0.021468745874498,0.047199313015443,0.014537778143386,-0.006896136185647,0.010996147113107,0.015795297813885,0.003600859437555,0.020678266918374,-0.004177451096393,0.015324128638297,-0.029555072583669,0.001768111933984,0.016625587890846,-0.024477397485583,-0.01401911059523,2.56738439560044,4,0.158924652523775,4.78551467549889,3,0.921726408193124,5.20216966350948,3,0.973116313094367,2.62666456245819,4,0.098939283101683,4.17192745850911,2,0.769385515727871,7.12753335695828e-05,4.14706074150935,0.000414559032534,3.38241361788065,-2.21813027989844,5.18922514090755e-05,4.2848974864967,0.000335103954868,3.47482044662825,-2.63478526790903,0.749692537020303,0.125116812412569,0.821795762914811,0.085236102241172,-0.059280166857743,0.00275719164958,2.55953304547839,0.014153583801179,1.84913357936159,-1.60454306290866,0.027956608760898,1.55351551124371,0.157982591618532,0.801390766086971,-0.416654988010592,6.67856951003015e-06,5.17531654956474,5.52068136199769e-05,4.2580073183769,2.1588501130407,0.011874446960913,1.92538660801188,0.036045309014609,1.44315124693986,0.613587216989776,9.77404213787535e-06,5.00992579297233,8.75497807235261e-05,4.05774493730963,2.57550510105129,0.010363033568644,1.98451309504702,0.047172942980662,1.32630702855837,1.03024220500037,0.000578487452672,3.23770605640899,0.006825256502315,2.16588102261005,-1.54526289605092
11,FT0012,FT0012,896.341404350396,70.9909592784902,,NI,70.990378977578,70.9911030496641,894.693551011605,898.469479367895,4,4;9321;21281;26447;41943;44915;47871;53936;56766;59690;62652;68597;74347;77321;80226;82979,59.93047|207.577905147601,1.0,0.002704503123262,-0.003218394371119,0.002100967011724,0.019190893866774,0.015716760204307,0.030465022892235,0.002381468470937,0.001462315107158,0.006850508410514,0.000676869628482,-0.024444645680043,0.019870391731039,-0.01508532032965,-0.01816972951668,0.010231798046244,-0.011175189675217,0.013952922190133,0.018947742999897,-0.004489301191381,0.066298397423436,0.002992008713757,-0.005881048702505,0.002719396059013,0.018152222445599,0.025972877233807,0.039753607391278,0.003231959609992,0.002248271771689,0.007888997644378,0.001493989303253,-0.032636748493785,-0.010676929797525,0.027312588987832,0.0214473135915,-0.016437893616447,0.012709928787197,0.026584561895192,-0.002231154728485,0.013266246625326,0.018232892278677,3.13069482776872,4,0.277615215801024,3.24749281818196,3,0.288588149231895,3.29235177983437,3,0.281638624725677,3.11006759018641,4,0.194769568397952,2.52729653361715,2,0.032004389173372,0.684707483760032,0.164494925326892,0.808066424179728,0.092552938149882,-0.116797990413238,0.511322055863618,0.291305473588209,0.626816263561225,0.202859743723448,-0.161656952065644,0.905338492390876,0.043189014283689,0.933791008433452,0.029750312249865,0.020627237582316,0.037448436036726,1.4265663150754,0.087679057735667,1.05710412608597,0.603398294151571,0.899422728827157,0.046036141807558,0.943105130624791,0.025439892516821,-0.044858961652407,0.610666788505397,0.214195698738459,0.675032031639387,0.17067561852576,0.137425227995553,0.126869131950352,0.896644031603933,0.203161553711944,0.69215847449109,0.720196284564809,0.41898415138466,0.37780240447133,0.543138648437907,0.265089292758615,0.18228418964796,0.060059059426521,1.22142147348686,0.165685587336421,0.780715268360975,0.765055246217216,0.019143280772083,1.71798363086889,0.070449851460897,1.15211991823639,0.582771056569256
12,FT0013,FT0013,221.41121682993,72.080693938151,"1,3-Butadiene;Pyrrolidine",1,72.0803975808517,72.08104455566,221.161367733737,222.081977635429,10,5;14384;16710;18995;21282;23756;26448;28942;33836;36549;41944;44916;47872;50890;53937;77322,55.05603;56.05153;57.0587;72.08191|1724.25369027583;936.515358647927;1796.99331995481;512.845035167987,1.0,-0.021756253957734,-0.009929796197177,0.004906192532373,-0.017246962479588,-0.019643611443425,-0.003477119633855,-0.021713414719647,-0.01443801916957,-0.000786593789181,-0.000949407212072,-0.004252457169969,0.001112797633426,-0.007421445022031,-0.00040079696827,-0.006032692430006,-0.003072933085482,0.002056506937827,-0.004445054453987,0.004265993833489,-0.052353134113554,-0.030013857574209,-0.003496299108083,0.006555823492334,-0.014917799546177,-0.028585061314327,-0.002580505179979,-0.030225784032509,-0.011532981678355,0.000624611692846,-0.003011603346081,-0.005876524896257,0.004786429915898,0.009190659780479,-0.001994317222175,0.004947864375915,-0.000486550941826,0.000340221211693,-0.005905899161188,-0.007691693009166,-0.020336964429281,4.31065981322424,4,0.794989027066569,2.89986599315373,3,0.192026335040234,2.57409538180619,3,0.10424286759327,4.23479582797299,4,0.765544989027067,4.04999438773448,2,0.712874908558888,2.04255887914678e-07,6.68982541556912,1.12677655281592e-05,4.94816219886111,1.41079382007051,4.48706651703853e-07,6.34803749236381,1.66753879158499e-05,4.77792405439771,1.73656443141805,0.100772424089434,0.99665829432145,0.236098906887483,0.626906023653307,0.075863985251251,0.002961052547604,2.52855388544017,0.014824243844094,1.82902744991733,0.260665425489765,0.003585231858531,2.44548275307157,0.045831942789815,1.33883173287057,0.325770611347542,3.41714434149952e-07,6.46633667604678,7.81224965772108e-06,5.10722388632144,-1.33492983481926,2.69481774581185e-05,4.56947060141035,0.001442461628474,2.84089573086808,-1.15012839458075,6.30563823985455e-07,6.20027094873902,1.49151546937512e-05,4.82637223795769,-1.6607004461668,0.00017438394274,3.7584935073642,0.007047269909378,2.15197909477082,-1.47589900592829,0.012555063645125,1.90118108138543,0.051822826903782,1.28547890020339,0.184801440238513
13,FT0014,FT0014,207.845423258915,72.0805225536702,"1,3-Butadiene;Pyrrolidine",1,72.0802636408794,72.080836958053,206.87097966515,208.525196158318,10,6;14385;16711;18996;21283;23757;26449;28943;33837;36551;41945;44917;47873;50891;53938;77323,55.05673;56.05211;57.05871|555.336911188921;227.222376278017;462.963276788553,1.0,-0.020142872874239,-0.007723598189649,0.010082071442985,-0.00699341472448,-0.020969553176254,-0.010381765293672,-0.02011019069745,-0.01164119968117,0.005371647905416,0.010220209301174,-3.23729771478293e-05,-0.006526251675903,-0.003309053732253,-0.001106943488829,-0.005763418826877,-0.00219864263557,0.003008158912503,-0.007227361794665,0.00112268100143,0.009038938603417,-0.027589564291602,-0.000107303088799,0.010471398769873,-0.000231792965652,-0.028046057187197,-0.010191152820748,-0.02781509602419,-0.006962208772552,0.005611767022357,0.012480732046534,-0.001453193907922,0.008937412460372,8.47549593324053e-06,-0.001137983000233,0.006260261620685,-0.003765448450179,-0.002230227156164,-0.008169000507601,-0.00421517901731,-0.010026548648586,3.74642125810314,4,0.533284564740307,2.28147292492541,3,0.103694220921726,2.30101719720756,3,0.077176298463789,3.67708116625658,4,0.465801024140454,3.50789685253241,2,0.357351865398683,1.72559923930172e-06,5.7630600593561,3.19504551193893e-05,4.49552295113839,1.46494833317773,1.58556997221318e-05,4.79981458752177,0.000140434983217,3.85252469330613,1.44540406089557,0.112854481026742,0.947481192044341,0.253905220710954,0.595328369222187,0.069340091846555,0.010442000079958,1.98121630779976,0.035515252946088,1.44958508785666,0.238524405570725,0.864286650792305,0.06334219477733,0.919728887738053,0.036340172558101,-0.019544272282158,7.54207606113739e-07,6.12250909208875,1.25258065647583e-05,4.90219429936525,-1.39560824133117,0.000360478189108,3.44312100732853,0.004714675262813,2.326548215212,-1.226423927607,1.36785959799531e-05,4.86395847786822,0.000111088245554,3.95433189210413,-1.37606396904902,0.002310870595838,2.63622437346818,0.018501066369014,1.73280323890339,-1.20687965532485,0.004877611131179,2.3117928268831,0.026790095308436,1.57202574134311,0.169184313724171
14,FT0015,FT0015,66.6128743328301,72.0807225019323,"Pyrrolidine;1,3-Butadiene",2,72.0804338461685,72.0810101162233,64.6916917225764,67.6473353987019,7,2224;4560;6905;9322;11741;31448;36550;38949;56767;59691;62653;65624;68598;71409;74348;80227,55.0556;56.0509;57.05899;72.08011;72.08521;72.08976|367.20668996728;224.911279348235;411.451171200332;43.7793072287832;40.0291184346628;30.0211167008342,1.0,0.02767217850934,0.011815326318269,-0.010310530489769,-0.007894912376352,-0.002950430562519,0.001247086997691,0.028158103283525,0.009820215695013,-0.009954480511349,0.000664205680795,-0.007724894025888,0.011896978348886,0.003503599540025,-0.006481627694242,0.013850281335848,-0.004104830149119,-0.00953876237758,0.003874298376742,-0.00812793125782,-0.009775244767474,0.037787019183182,0.001531728075636,-0.008940462449318,-0.012407480445213,-0.009723183160221,-0.001820051785644,0.037886919391218,-0.001597135965339,-0.009495434374948,-0.000981972201878,-0.008785674890721,-0.014970554803609,0.002823677147447,0.011619213391689,-0.014263640127599,0.010537600454687,-0.009269245948059,0.002951033109951,0.010304579080078,0.009705711403795,2.81766400399886,4,0.200256035113387,4.69933640053912,3,0.907827359180688,4.54168508811601,3,0.885698610095099,2.60855297607185,4,0.096744696415508,3.90843087378385,2,0.625091441111924,1.51790715834875e-05,4.818754790924,0.000128925733402,3.88966038940333,-1.88167239654026,3.02029907435121e-05,4.51995005045032,0.000229187400348,3.63980926152935,-1.72402108411714,0.142091175911686,0.847432891614081,0.292449084384914,0.533949734010701,0.209111027927018,0.004305421869848,2.36598428746921,0.018853710376106,1.72460316867844,-1.09076686978499,0.06626754134675,1.17869914227064,0.263145034052698,0.579804821367245,0.157651312423116,4.26499367248829e-06,5.37008160881192,3.99039818946507e-05,4.39898376525085,2.09078342446728,0.014340317984241,1.84344121845414,0.040998091366755,1.38723636104076,0.790905526755272,8.88496783612671e-06,5.05134414001602,8.2144609571229e-05,4.0854209302238,1.93313211204416,0.031191672064449,1.50596134377765,0.101805893239608,0.992227081258956,0.633254214332156,0.00163044912787,2.78769274719829,0.012970021082696,1.88705931797212,-1.29987789771201
15,FT0016,FT0016,53.0993314973282,72.0805141527142,"Pyrrolidine;1,3-Butadiene",2,72.0801486585234,72.0807818695299,50.2035240012209,53.2845905536892,6,2225;4561;6906;9323;11742;31449;56768;59692;62654;65625;68599;71410;74349;80228;82980,55.05509;56.0508;57.0583;72.08157|596.350044059905;300.650395685246;541.497151720749;100.066913526405,1.0,0.030872243185466,0.022664172115673,-0.013600814101051,-0.005205184871732,-0.007015165776286,0.008279928387228,0.031380368512026,0.021235847887327,-0.014080388008192,-0.001805776285327,-0.011001367894033,0.006413674739255,-0.006755749778365,0.012832418354134,-0.013361992640237,0.017119205020309,0.002280639250391,0.004472070845815,-0.014303331278312,-0.006269118655832,,,,,,,,,,,,,,,,,,,,,1.90447278385273,3,0.082297000731529,4.35757634307597,3,0.814008778346745,4.24144265050577,3,0.78474762253109,2.1884725212383,4,0.05340160936357,3.55209814481844,2,0.389173372348208,4.81884394124946e-05,4.31705713814197,0.000304075871812,3.51701803942442,-2.45310355922324,6.17589851318887e-05,4.20929984925331,0.000379376622953,3.42092943368798,-2.33696986665304,0.14999643192306,0.82391907170803,0.30298419897353,0.518580019938421,-0.28399973738557,0.002546167089601,2.59411309961777,0.013521962456141,1.86896027422103,-1.64762536096571,0.039112112640493,1.40768872500087,0.192114718582912,0.716439361039039,0.116133692570199,1.41319246227332e-06,5.84979868768344,1.87419505190811e-05,4.7271852130431,2.16910382183767,0.001928756584789,2.71472257824167,0.011424173617599,1.94217520537602,0.805478198257529,1.98089271545487e-06,5.70313904508117,3.11691951504662e-05,4.50627441191065,2.05297012926747,0.003348843072924,2.47510520306032,0.023471955230352,1.62945073185924,0.68934450568733,0.000298427840929,3.52516066311047,0.004585419036938,2.3386209703289,-1.36362562358014
16,FT0017,FT0017,897.834012840853,74.5138805099803,,NI,74.5135335034957,74.5142516536133,893.6605149929,899.59092675866,8,4562;6907;14386;16712;18997;21284;31450;36552;38950;41946;50892;53939;68600;71411;74350;80229,51.98612|688.348234333662,1.0,0.003745949959556,-0.004886673711046,-0.000903550338548,0.021543196015371,0.010149315789093,0.020184119875645,0.003524152820973,-0.00096057764394,0.003794246465264,0.012142345677576,-0.021418270108299,0.013343611710391,-0.019614690559513,-0.009131856021578,-0.00984037832938,-0.001075228235198,0.020857347094608,0.003398462008448,-0.009516790360027,0.011137344153364,0.003971999317134,-0.010125082499316,-0.000265708887544,0.022565369207072,0.018462848036464,0.027277291448899,0.004310804652611,-0.003213577128929,0.004290324825777,0.01471984614955,-0.028784070490287,-0.000375164919855,0.030773969648756,0.005847363125825,0.008802633049881,-0.00567766943529,0.021707036786465,-0.006872340131786,0.016130791838351,-0.01038855070658,2.98745974994933,4,0.24487929773226,3.08323142085821,3,0.239575713240673,3.09649912703009,3,0.214337966349671,2.81381615966894,4,0.128566203365033,2.38849575428022,2,0.022494513533285,0.741055372215015,0.130149339997767,0.849483139829165,0.070845236396845,-0.09577167090888,0.613870006419805,0.211923585653081,0.717727167626781,0.144040614409889,-0.109039377080758,0.319790960642478,0.4951338163827,0.477278688028687,0.321227957794209,0.173643590280399,0.061165739142652,1.21349177177105,0.124773543243611,0.903877491908278,0.598963995669118,0.966655681469726,0.014728192169867,0.980840977805927,0.008401398389243,-0.013267706171878,0.310539895982627,0.507882596801227,0.383368728343667,0.41638331571899,0.269415261189279,0.149706556747105,0.824759178302719,0.230028932816629,0.638217535406994,0.694735666577998,0.121533773110426,0.915303018877784,0.205020233490388,0.688203276214485,0.282682967361157,0.049471951414682,1.30564095860866,0.145566823672801,0.83693759437473,0.708003372749876,0.053751769618096,1.26960723331518,0.14757961545423,0.830973625623561,0.425320405388719
17,FT0018,FT0018,881.961810142818,76.4857530913872,,NI,76.4852859058872,76.4858338989433,877.900042597612,884.437540840575,7,4563;11743;16713;23758;28944;31451;36553;38951;41947;47874;50893;56769;62655;65626;71412;80230,63.99872;81.93884|228.651567911462;138.697180647918,0.818181818181818,-0.000273017949161,-0.003702746518407,-0.006651234482708,-0.002824474103738,0.005570571770181,-0.004364896990357,-0.000327472215616,-0.003076576286203,-0.006124495773427,-0.004444452701477,0.00725152000833,-0.000107006316377,-0.00594778480465,-0.003520910670674,0.002153533677488,-0.005112784100929,0.001803563282499,-0.0011266187098,-0.003276471714088,-0.00616180379548,-0.000976259007618,-0.006744774456895,-0.005499156483301,-0.006018370340563,0.006879704271284,-0.005565422051198,-0.00085305201269,-0.005753150841286,-0.005157189013869,-0.006775360388279,0.009152258787303,0.004668669823599,0.006004657296334,0.005762289713744,-0.003428270559906,0.002235924727331,0.000298984782074,-0.008068312142545,0.003708012002936,0.006210798841551,3.46979434417406,4,0.388076079005121,3.49541194895807,3,0.387161667885881,3.27620550570791,3,0.27542062911485,3.38251692301391,4,0.292977322604243,3.25689198776954,2,0.205742501828822,0.800182048137678,0.096811196123981,0.884234939029095,0.053432328688513,-0.025617604784013,0.114846355507334,0.939882781994142,0.220339077244594,0.656908473676759,0.193588838466149,0.331410827410438,0.479633306997574,0.487716420240969,0.31183262250973,0.087277421160155,0.169660285628162,0.770419806185999,0.262014910036486,0.58167399432023,0.212902356404515,0.026433156348401,1.57785097523951,0.152226976367728,0.817508378777618,0.219206443250161,0.056957370810542,1.24445006622561,0.091939460593442,1.0364980485733,0.112895025944167,0.056839551594869,1.24534935686424,0.110164021150292,0.957960220068581,0.238519961188528,0.118785876422873,0.925235193666685,0.201192197388275,0.696388866046151,-0.106311417305994,0.850522505255374,0.070314190247873,0.93617123338827,0.028644707977515,0.019313517938367,0.142989969817637,0.844694425511366,0.292564651835786,0.533778147247017,0.125624935244361
18,FT0019,FT0019,900.625960612159,76.4857527287342,,NI,76.4855959949709,76.4858087090575,898.922412101144,900.963987168097,3,9324;14387;33838;38952;41948;44918;47875;53940;59693;62656;65627;68601;71413;74351;77324;82981,55.93602;81.93919|99.1703347094557;218.715336023821,1.0,0.008236900415646,0.003704108660012,0.020482621916153,0.017445362193453,-0.020509400939807,0.029808040048873,0.007860764626829,0.003663479635427,0.017076463346122,0.010044007072527,-0.029036791109852,0.005853941610578,-0.018539370809271,0.006348730509732,-0.012345540691515,-0.009534262728442,0.03049106281732,-0.002993250998189,-0.013685026593153,0.004243819875382,0.01104184963686,0.004724638283576,0.022986682763013,0.028933864187357,-0.020405430533172,0.041103736641359,0.010489335420438,0.004816584927255,0.019475919285951,0.015916897769112,-0.037948425984712,0.004708709249859,0.025403874879515,-0.015840073838784,0.009340015832249,-0.008245213160147,0.023125694957153,-0.023075337132852,0.021298382674133,-0.003884127523858,2.92427953261636,4,0.230065837600585,3.13053247650129,3,0.25,3.51586175965169,3,0.391367959034382,2.75514760560257,4,0.119239209948793,3.02489682220074,2,0.112106803218727,0.615445238938103,0.210810583650666,0.76021409823587,0.119064080629694,-0.206252943884934,0.068710368850901,1.16297772007383,0.146050391451513,0.83549727467123,-0.59158222703533,0.4891464549172,0.310561089670769,0.617439732712907,0.209405426776913,0.169131927013791,0.86947423314565,0.060743283780271,0.907042984013101,0.042372131597712,-0.100617289584384,0.370040202762951,0.431751089744853,0.580387803352576,0.236281722685594,-0.385329283150396,0.309905449354267,0.508770787091853,0.382758448298308,0.417075214715019,0.375384870898725,0.898132855494105,0.046659415960449,0.919860507308915,0.036278026457904,0.10563565430055,0.005854030656691,2.23254500756045,0.014706401612946,1.83249357817763,0.760714154049121,0.483125038396466,0.315940454221951,0.709058948970062,0.149317657414706,0.490964937450946,0.630352209641755,0.200416720448119,0.780549116843513,0.10759976332168,-0.269749216598175
19,FT0020,FT0020,199.802908020339,77.0284973022117,,NI,77.0271607885314,77.0298338158921,198.573873704929,201.031942335748,2,9325;11744;38953;41949;44919;47876;56770;59694;62657;65628;68602;71414;74352;77325;80231;82982,50.01625;51.0247|47.9293806112793;37.8875636638924,1.0,0.009835860448211,0.003077043356352,-0.010123005947827,-0.004493237685009,-0.00408069439308,-0.006116841542702,0.009933406089599,0.002220694567646,-0.011393934604421,-0.000596044585304,0.005919835997095,0.004947346562808,-0.011210892146402,-0.005481439592074,-0.011218580959607,0.006035087847234,-0.004575885200802,-0.004179843198716,0.00751721302184,-0.013431397845846,0.013292548722748,-0.002649435457431,-0.010014105515002,-0.006646871795134,-0.007817698425895,-0.008319971994848,0.013251073422884,-0.004161864162356,-0.012050010662544,-0.002795138884823,0.008038997580579,0.00351008407491,0.016549411181726,0.005672966343429,0.01331145900648,-0.002266806824828,-0.00199504796965,0.006026442424118,-0.011263209510659,0.013917669453836,3.35160363170026,4,0.343635698610095,4.11391020896004,3,0.712143379663497,3.86302407695244,3,0.594184345281639,3.27184933756249,4,0.247988295537674,3.73064246382683,2,0.514996342355523,0.000253850467774,3.59542203197767,0.001165968972583,2.93331300636545,-0.762306577259779,0.011255569652575,1.9486325201473,0.030476100138757,1.51604060808636,-0.511420445252174,0.330043510643469,0.481428801980534,0.486624369684877,0.31280614580665,0.079754294137768,0.011689573110847,1.93220134846079,0.03838252023844,1.41586651241157,-0.379038832126573,0.17286921852526,0.762282331276346,0.423379627264468,0.373270043764631,0.250886132007605,0.00016011240041,3.79557503147177,0.000595138881524,3.22538167554647,0.842060871397547,0.025475584588298,1.59387584145072,0.06100526541578,1.2146326790494,0.383267745133206,0.006293845466969,2.20108392454113,0.015645846966113,1.80560092195512,0.591174739389943,0.5181791086698,0.285520100366635,0.734669394994242,0.133908051705871,0.132381613125601,0.006081101814041,2.21601772526585,0.030701800793324,1.51283615052714,-0.458793126264342
